Rating,Ulasan
1,"game babi, bukanya buat senang²malah bikin orang stres ni buat develover nya lu bikin game yg ngotak dikit jangan lu masukin juga yg plyer baru main,setidaknya seimbangin lah yg baru main ketemu yg baru main,udah seefort itu loh kita main masa dikasi kalah mulu"
5,bagus
1,banyak drak sistem nya GK usah download
1,my team is not sporting stupid
1,sistem nya bagus tpi bnyk player rank tinggi main nya begok capek ketemu player yg nggk bisa main
1,skin mahal tapi efek b aja trus masalah jaringan dri dlu g diperbaikin dan juga sistem matchmaking juga tidak beres
1,game rusak iniii
1,"nih game bagus banget cocok buat anak² gk ad pembulian, playernya ramah, saya kasih bintang 5"
5,bagus tapi kash musug yang sepadan
1,game gila ini rusakk ini montoon rusak
1,"tolong lah montoon kasih tim yang benar lah,saya cuma mau mythic, saya udah ngalah ngasi role ke publik tapi apa hasilnya lose treak mulu,lama² saya depresi karena game ini, tolong lah ya montoon,saya cape montoon"
1,SINYALLLL HARAMMMMMMMMM PERBAIKINNNN WOII
1,"benerin sistem match making lu montoon sampah banget, sinyal juga ngejump² gajelas"
5,Dari season ke season game ini makin seru tapi yangb bener bikin nya jangan kasih drak sistem aja monton
1,pemainnya banyak yang kelakuannya kayak sampah
1,gak jelas game..
1,karena aku selalu kalah terus
2,"kenapa belakangan ini in game jadi gk stabil ya performa nya moonton, padahal sinyal lancar tolong perbaiki moonton ini sangat tidak nyaman padahal banyak event seru tapi gk bisa main"
1,please monton perbaikin dong jaringan nya parah banget kan main juga GK nyaman mohon perhatian dari pihak perusahaan game biar di benerin jaringan nya bug terus KLO bisa ada yang cheat langsung blok aja kan main juga gak seimbang??
5,Kren
5,gamenya sangat bagus
5,gem ini sangat seru tapi kenapa ke lacik gk bisa dimain kan dan rnk
3,"mohon d perbaiki mslh jaringn nya, kdg jringn bgus menghubungkan ulang, pas ngegame tiba² menghubungkan ulang pdhl jringn aman, sering ngeframe sma ngefreeze game ny pdhl buka yg lain sma hp ny aman"
4,di kasi menang dulu tar da banyak menang di kasi tim dark sistem emng dasar niat moonton :v
1,moonton su
1,"Kagak seru game nya sering ngebug GK ada jaminan diamond kembali jika terjadi kesalahan dalam transaksi saldo gw Udah ketarik tapi DM gw kagak muncul"" rugi 150k gw buat top up makanya jangan install game rusak ini kalo lu pada GK mau rugi kalo saldo gw di kembalikan gw masih toleransi karna kesalahan dalam transaksi tapi ini saldo gw ilang DM kagak masuk alah game rusak"
5,b aja
1,game nya gak buat seneng malah buat setres
1,draft dpet tim kaya ajg mulu
1,"sinyal nya selalu tiba² buruk padal data saya bagus dan selalu dapat tim yang gak jago sementara musuh jago semua,tolong di kondisikan agar seimbang 🙏"
5,𝑏𝑎𝑔𝑢𝑠
1,moonton tolong jika memberikan lawan dan tim yang seimbang saya selalu kalah karena tim saya tolong diperbaiki hal seperti ini
5,Kasih Winstrek lah tun
2,moonton jahat bgt.
5,"niceeeee ml niceeeee, the bestttt, my favorite gamee"
3,Jadi sering ngeleg padahal jaringan gw bagus
4,sangat seru
1,gua kasih bintang satu karna kalah mulu gua cape kalah mulu di kasih tim bebang mulu🤬
1,Game Rusakkk Bikin Stresss!!!!
5,mantap
3,lumayan bagus tidak membosankan
1,GAME BANYAK DARK SYSTEM
5,game ini sangat seru saya belajar dari kesalahan saya sendiri
5,"game ini bagus tapi...,tolong kurangin event dan fokus memperbaiki bug ya moontoon"
2,sering lag kalo main
1,"tolong lah moonton, kasih lawan jangan rank yang tinggi. Rank tertinggi saya mythic honor 27 sedangkan lawan saya glory-imortal 87-309. tolong perbaiki sistem nya moonton, kasih lawan yang setara"
1,derita solo player : kenapa gua dikasih tim beban Mulu dh? tolonglah kasih tim tuh minimal skillnya setara sama gua jgn yg pemula dikasih tim sama gua moonton lu kira gua apaan kesel lama² suka kalah gegara dapet tim bgo mlu.
5,seru game nya aku suka
1,"Maaf moonton sebelumnya. Kenapa ya pada saat main mlbb saat di pertandingan jaringannya putus sendiri tolong segera di perbaiki,"
1,saya kasi bintang 1 karena 1.lawan yang tidak setara 2.teman kaya drak sistem 3.kasih skin gratisnya yang bagus bagus dong
5,game bagus buat hp standar GK sama kayak epep dikit dikit nambah data
1,"main makin males karna sinyal Sering jumping akhir akhir ini,padahal dulu GK pernah sejelek ini sinyalnya apalagi jumping,main pake jungler juga gak enak karna sinyalnya jelek,padahal sinyal bagus Deket sama tower,main game lain lancar sedangkan main game ml malah ngeleg gak karuan,parah sihhh emang, mangkanya buat login punnn udah gak selera, download game berat juga kecepatan jaringan tembus 4mbps,emang game nya yg gak beres,GK Tau montoon apain kok makin jelek jaringannya,👎👎👎👎"
5,saya sangat suka dengan mobil legend
5,ok
1,"Aku download karna sudah pensi ff geme burik beban keluarga itu. Saya sangat suka ML, dulu saya sempat pensi 2 thun tapi saya kembali untuk bermain lagi:)"
2,game gak ngotak gua legend malah di room honor udh lah tim kek ttd pembohong publik lagi ngotak dikit lah lawan kek pemain mpl team gua lane aja gak tau
1,aplikasi menyesatkan..di unistal susah bener
1,GAME INI 90% ISINYA BOTT SEMUA Biar yang main penasaran mirip sama teknik marketing judi lah game pembodohan player disuruh main team biar gamenya rame emang tolol ini develovernya
1,gw mau masuk game nya ko malah ngelek si jdi ksel gw
1,bayak daksistem
5,seru mobil egen bang bang makasih telah menghibur
5,ML adalah gem pertama yang pernah aku mainkan
4,"Game bagus Game keren Game mabar Game Favorit ku, Tapi banyak bug dan citer+ scret skin Untuk Montoon Terima kasih dan kalo bisa aku ku di bikin Win Dan game ini orang orangnya ramah 👌💯❤"
3,moonton perbaiki matching match nya saya kan glory sama temen saya honor kok malah dapat satu tim mytic biasa seharus ketemu team sama dengan rank saya dan temen saya hilang juga player dark sistem cara dengan tambah report dark sistem hukum nya diberi 1 bulan
1,game gak jelas gw main mau naik leged tim nya pada gak jelas semua malah lawan nya yang jago bukan hanya sekali tapi terus menerus gw kenak tim sial terus
3,semenjak ada update jaringan nya semakin ga jelasss:(
1,"didalam game nya sngat ngeleg bikin stres, jangn download game ini"
1,malas gw main game ini kalah Mulu kadang hyper ngetroll sekarangg mm gw mau pensi ajalah dari mobile legend semoga moonton bangga aku pindah ke game FF
5,bagus
5,"semakin bagus, lancar, agak lag lag, agak stack, jumping. selama di pertandingan. sudah banyak perubahan yang lebih baik. sukses selalu MLBB.."
1,game anj dark sistem dimana mana banyak bocil bocil main nya kaga bener selalu ngetrol Mulu kelakuannya kasih batasan usia misalkan 17 THN ke atas boleh main game gitu jangan 16 15 14 itu bisa membuat mereka GK fokus belajar jangan bikin usia bawah umur mereka itu belom cocok main game wahai Moonton Kenapa karena banyak bocil yang di bawah umur mereka GK bakal dapet masa depannya Moonton lihat aja pak Dedi Mulyadi mengatakan bahwa main mobile legend GK bakal dapet pendidikan nya sama orang tua
3,setiap bulan update mulu trs tiba tiba lag klo war padahal jaringan bagus tolong ya kondisi kan
2,main rank naik turun naik turun punya tim ngetrol mulu perbaiki napa moonton
5,aku suka game ini
5,GG gacorrrrrrrrrr
5,KASIH LAWAN YANG NGOTAK DONG AKU DI KASIH TIM NOOB TERUS!!!
4,Dark sistem.. Gelap
2,karna susah menang
4,jaringan knp kurang setabil Pdahal gem lain lancar mohon di tingkat kan lagi
2,"saya gara-gara main game ini jadi masuk barak militer, terus tadi saya machtmaking nya lama sampai 12 menit, terus masuk draft pick malah invalid😠😠"
1,game. tai. dikki. nge. game goblok
1,pening pala gua? Karena lag dan dikasih malah musuh imortal dan tim saya pada ngefeed semua dan kacau banget pls diperbaiki padahal sebelum main lancar tapi pas di in game patah patah dan saya hampir di repot satu tim dan setelah main lancar aduh monton jadi tidak mood main paling cuma buat by 1 sahaja karena males main rank
5,gem nya seru banget
2,"ngasih tim yang bener bener bisa lah, main di glory dikasih trio legend 2 mytic glory perbatasan 1"
1,game sampah
5,sangat suka
2,makin kesini makin ga jelas masa mau mulai game suruh nunggu nunggu 15 detik mana 15 detik nya 30x dengan alasan harap tunggu terlalu banyak orang mulai mact kan ga jelas
5,mantap
5,game terbaik
5,omg guys jangan samapai ikut barak militer ga ada temen mabar auuu
1,gua di kasih tim drak sistem terus
5,bagus
1,"game sering ngelag, banyak cheater"
1,"Mending ganti nama aja mobile judi gacha-gacha. Percuma jg belajar item, mikro-makro, pasif/aktif skill ujung2nya malah di ingame di tambahin bot. Padahal udah sekelas tier mitik tapi bot masih aja di pake buat bikin kalah. Game ga jelas banyak tukang troll, semoga secepatnya jadi dedgame.."
5,ml hebat terus berkembang ya
1,bnyak dark sistem
1,"game ampas ngelek bgt sinyalnya kalo ujan,tolong di perbaiki jaringannya jangan kebanyakan collab"
1,game ampas perbaiki jaringan jangan collab mulu
5,GAME BAGUS
1,match king nya lama bet padahal dou di legend
1,geme nya ngeselin banyak dark sistem semua sama jaringan ngeleg aneh
5,"cape gw muntun,cape,gw juga mau main sama manusia,tapi malah dapat binatang mulu😓😓"
1,gime burik ngelek yang main trol musuhnya gak ngotak
2,jelek cuma bisa bikin emosi orang doang mending epep gk ada dark sistem nya wkwwk
1,"apaan si udah mitik masa tim nya egois mulu, untuk montoonn coba perbaiki match making nya saya cape lose streak terus gara gara tim yang ga kompak, dark sistem terus yang di kasi"
1,gak bisa mulai match guaa game broken gilaaa
3,kenapa skinnya ga muncul saat di pertandingan padahal sudah download semua data
5,gemnya seruh dan men nantang
1,"gk tau lagi gw Ama server lu moonton, gw maen awal game Ampe menit 10 Napa tiba tiba nge lag bet dah kuota lancar aja ,tiba tiba jaringan terputus apaan, anj emosi gw co Ls Mulu gara gara server nya ,udah mah LS Mulu di tambah LS mau lu apa sih moonton, tolong lah jngn di benerin bug nya doang moonton server lu juga benerin lah"
5,gokil king
1,komen p aja kena pelanggaran hmm
5,pemainan sangat bagus
5,jangan kasih tim yang bot lagi
1,Ml tambah sini malah tambah jelek suka lag padahal sinyal bagus
5,jaringan indosat Mobile lagend no suport .. alwasy lag signal ..
1,"mau ngirim 1 setengah kagak bisa, aelah sumpah gw stress sama tim kek gini kok bisa dah gw main di honor 40 ketemu legend dan para dark system, mending itu di hapus aja dark system 🐷 mending gw main Pou dijamin 90% ga stress🗿"
4,seru banget game nya cocok untuk yang lagi bosen👍🏻👍🏻👍🏻 yang gak enak cuman 1 itu lemot pas lagi milih Hero nya
1,game rusak jaringan bagus malah lag
2,sering leg padahal sinyal nya full tolong diperbaiki moonton
5,seru
5,bagus 🤩
1,"apalah game ini, dapat tim sekarang kok kayak ngak bisa main, mending cari game lain."
5,Karena bages
5,bagus
2,"ayok lah moonton benerin dulu jangan event terus,benerin bug jaringan nya masa buat yg lain lancar giliran masuk ml lag parah sama ngasih tim yg bener lah jangan tim musuh jago tim sendiri gak waras"
1,"Kalah, nyalahin gamenya. Lu aja kali yang nuub.."
4,me and bro losetreak 10.kali Tampa berkata ksar
1,"banyak bug, seperti frezz di tengah game padahal jaringan nya bagus"
5,tapi saya main tapi tidak ada naruto
3,dark system anjirr
2,game nya agak lain musuh nya jago jago tim aku bot drak sistem ku beri bintang 2
2,losetreak terus
1,"najis game apaan, grafik pake 120fps malah kena bug efek skill tipis"
5,makasih monton saya dikasih skin legend Fanny dan skin Fanny aspirant
1,uninstall aja cok dikasih kalah Mulu
5,ML di hati FF di kaki wkwkwk
5,bagus tapi plis mau skin gratis yg event naruto
1,suka kalah mulu Tim buta map
3,cukup menghibur.
5,mantap
1,"Sangat tidak adil, Mythical Glory bintang 70 dikasih tim Legend 3, sementara musuh Mythical Glory semua. bermain solo sangat tidak adil"
5,saya seru dengan game ini karena suka kola
4,selalu kalah sih
1,game apa sih ngelag bgt
5,bimbim mantap
4,BAGUUUS............... .............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
5,sangat seru dan menantang terima kasih sudah membuat game yang terbaik di dunia ini
5,dulu hp sekarang skin Naruto oh iya gess kalian sudah dapat skin nya belum nih
5,MLBB MANTAP SEKALI di dunia
5,saya seng permainan mlbb
1,Kasih tim jangan dark sistem kasih kek yang pro mending main Garena daripada ini burik
5,bagus
1,game taiiiiiiiiii
1,game pp
5,sangat seru
1,terjadi bug fps yang tidak stabil sangat sangat sangat sangat sangat kecewa luar biasa
1,Teruntuk Devlover Montoon Tolong Benerin Lah Game Lu Males Gw main ny MLBB : MOBA LAG BANYAK BUG Manalah Di Baca Dev ny cuman nambah evend doang jaringan GK di benerin enak game ny di hapus aj game lagg
1,game burik gua ini main FF mobile legends ejek ejek FF terus aslinya padahal mobile legends yang burik game mobile legends game burik
5,geme nya bagus meskipun aku cewek tapi geme nya seru banget ayo di donglod
1,"game nya bagus dan lumayan seru ,tapi pas main yang bikin males itu jaringan wifi pas main leg bgtt padahal wifi saya lancar-lancar aja tapi pas main ml ngeleg bgttt dan ini game lumayan bikin stress(gara-gara kebanyakan lose strek,sama leg bgtt) hadeh tolong di perbaiki"
1,"system rusak, jaringan kadang putus sendiri, ngak rekomendasi banget ini game"
1,game nya pelit terus kalo satu bintang lagi pasti di beri musuh jago Ampe wr ancur
3,drak sistem
5,kereeennnnn
1,"sistem matchmaking di game ini sangat sampah. saya main solo selalu ketemu orang yang role nya sama dan bukan cuma dua orang tapi semua, tolong untuk sistem matchmaking nya dirombak total agar lebih seimbang. gara"" itu saya lose streak 7 kali lalu dikasih menang sekali lalu lose streak lagi 5 kali karena role saya selalu diambil."
5,keren kali bah
1,MONTON PUN MASIH BISA DIBODOHIN
3,"apaan bjir, lagi main tiba² keluar terus dibuka gabisa pas buka play store menginstall"
4,bagus
3,"Game crazy dawg, matching benerin ton moonton, jangan cuma urusin event skin doang, terkadang kalo ngasih tim gak sesuai, tim saya spek epic tim musuh spek glory"
3,ngelek tok padalan jaringan ku wes apik
1,"gausah main game ini wkwkwk, mending hok atau lainnya, ini game dari tahun ke tahun ga ada improve nya soal match making, berkali kali gw solo mvp. kalah dan kalah, coba si liat akun gw gitu segimana bener hw ini main game bego ini, udah dilaporin ga ada balesan nya kan tololl lucu"
4,bagus sih tapi ya monton tolong di kondisi kan jaringan nya masak pas meninggoy lancar pas hidup ngeleg terus kasih lawan yang seimbang kebanyakan lose streak nya kasihan anak anak kecil yang main kadang tim nya juga dongo pliss perbaiki
1,game bnyk drak sistem
3,bisa gak sih klo download di jeda itu gak download di latarbelakang bikin emosi aja padahal ga download kok tiba-tiba nambah sendiri
1,banyak troll
1,gamenya keren ga usah main lagi
1,"ʜᴀʟ ᴘᴀʟɪɴɢ sᴀʏᴀ ɢᴀᴋ sᴜᴋᴀ ᴅɪ ᴍʟ ᴀᴅᴀʟᴀʜ ᴅᴀᴛᴀ ɴʏᴀ ᴛɪʙᴀ2 ᴅɪsᴜʀᴜʜ ᴜʟᴀɴɢ ᴅᴏᴡɴʟᴏᴀᴅ ᴍᴀsᴀ, ɢᴡ ᴜᴅᴀʜ ᴅᴏᴡɴʟᴏᴀᴅ ғᴜʟʟ ᴅᴀᴛᴀ ᴍʟ ᴛᴀᴘɪ ᴍᴀʟᴀʜ ɴɢᴜʀᴀɴɢ sᴇɴᴅɪʀɪ ʜᴀᴅᴇʜ2 ᴍᴇɴᴅɪɴɢ ᴘᴇɴsɪ ᴍʟ ᴅᴀʀɪᴘᴀᴅᴀ ɢɪɴɪ ᴅᴀᴛᴀ ʜᴀʙɪs ᴍᴜʟᴜ ɴɢᴀʙɪsɪɴ ᴅᴀᴛᴀ ᴀᴊᴀ"
5,percaya ga percaya gw main dari TK berhenti di kls dasar lanjut lagi di kls smp😭😭 seseru itu pls!! lag nya udh lumayan bgss event nya aplgi i like this habis ini collab sama NCT ya🤩😘
4,👍
5,bintang biota😎😎😎😎😎😎😘😘😘😘
1,"jaringan bagus untuk buka game lain dll.tp giliran login/ingame jaringan suka jumping,mohon segera di pix MOONTON."
5,"YANG NGELUH DI ULASAN, UNINSTAL AJA...GAME RUSAK INI. LOGIN...LOGIN...LOGIN"
5,ya suka aja
5,jadi kecanduan ml wkwkwk
4,tolong moonton kenapa saya enggak bisa liat skin Naruto di mode mayhem
1,kalo bikin tim yang bener lah tun cape gw tun turun mlulu bintang nya 😭😭😭😭
1,jaringan laggg banget padahal udh pake mode speed minimal dimaksin Napa lag betul oiiiiiii udh tesss oklaaaaa gw lancar tapi ini nape dahhhhhh
5,Terima kasih telah memberi saya tim yg sangat beban dengan musuh yg tidak sepadan saya harap ada perbaikan di matchmaking trims
