Rating,Ulasan
4,"pertama kali maen rank menang,,saya pastikan yg ke 2 nya pasti kalah,,haha aneh"
1,"Saya sering mengalami gangguan pada jaringan yang tidak stabil,ping meninggi tiba tiba saat war namun saat sudah mati malah normal.Dan juga saya sering mengalami masalah lagging dan freezing.Perbaiki lagi matchmaking gak jelas"
4,Balikin fitur highlight moonton
1,Dikasih parti beban mulu
1,pada saat mau mulai wow banyak bug!!
2,game idiot kenapa setiap ada event akun gw telat kebagian nya
3,"untuk masalah jaringan, untuk aplikasi yang lain aman aja,tapi pas log in Mobile Legends sinyal sering terputus! udah hubungi Customer service,udah ikuti petunjuknya ""deteksi jaringan"" pas di cek stabil bagus ketika main sering koneksi internet terputus menghubungkan kembali! mohon untuk di perbaiki lagi masalah kendala jaringan"
2,"game busuk, dark sistem semua isinya"
5,mantap sekali gamenya
1,ngasih imbang gak ngotak ngasih tim drak sistem.
1,tolong lah moonton perbaiki masalah jaringan. semua ngasih ulasan kebanyakan masalah jaringan. ping gk pernah stabil selama gameplay
1,"udah kalah trus dikasih tim yg dark sistem, player nya pada toxic lagi cape tau ga. ngasih tim ga setara lawan jago tim sndiri beban. ngasih tim yg setara kek. klo aku ga imo aku hapus!!"
5,akun saya di ambil orang moonton yah allah sampai sekarang masih kepikiran sampai nangis yah allah udah rawat mati Matian di ambil orngg gimana orng itu bisa ambil padahal data pribadi😭😭😭 tolong moonton kembalikan akun saya😭😭😭 aku punya bukti bahwa itu akun saya yah allahh tolong moonton kembalikan akun aku satu satu nyaaa😭😭😭
3,Apalah dapet tim aja ga bener apalagi pas lagi gm alah tim nya juga ga bisa malah baru gm musuh nya udah kaya hewan👎👎👎😡😡😡😡 bagus ga kasih bintang 1
3,"kenapa ya ko gua ga bisa masuk gem nya,terus stack di tutorial padahal sinyal aman-aman aja,tolong monton ini kenapa"
5,ok
1,moonton kasih saya lawan yang keras minimal kairi Kiboy kasih jesno sekalian
1,GAME INI TIDAK RECOMMENDED KARENA KALAU MAIN GAME INI MEMBUAT ANDA SETRES DAN DIANGGAP GILA KARENA KALAH MULU!!!!
1,solo dapat musuh dark sistem semua
5,game nya bagus player nya bikin ngamuk saya senang lose streak 20 kali karna ketemu dark system aku bahagia moonton
5,"TERIMA KASIH MOONTON ATAS LOSTREAK NYA, TEMEN SAYA MAIN SEHARIAN BUKANYA IMORTAL MALAH MASUK RUMAH SAKIT"
1,"montoon balikin gerapik ultera. masa mentok di tinggi,jadi percuma sekin bagus bagus epek jadi smoot.hadehhh"
1,BINTANG 1 DULU MAIN BRAWL ENAK ENAK AJA SKRNG BANYAK PLAYER AFK CUMA BUAT MISI JADI GA SERU GA ADA SENSASI PERANGNYA
5,i like
5,ok
4,"stuck ketika baru pertama buat akun, stuck pas pemilihan Hero pertama kali"
1,emmm
1,Game tolol
1,apasih Update nya Bikin Nge Lag Pas War
1,game gak adil giliran gw mau naik glory sisa 1 bintang malah di kasih turun 5 bintang memang game gak adil
4,game nya bagus seru dan menantatang!
2,"apalah aku masih mitik Mawi party ama temen 1 orang doang padahal yang glory, tiba2 musuh nya ketemu yg dh immortal? ga cuma 1 ad 2,trs 3 yg lainnya glory? apa ini? klo ngasih lawan yang adil dongg"
1,sayaaa mau berkomentar. tolong kasih sayaa tim yang jelas saat di rank masaaa harus setim yang trol? dan yg lain di kasih win muluu tolong lah muntun sistem lu di perbaiki jgn pilih kasihhh cpee saya di trol tim yg jls! bedaa bgt sm game sebelah lama²aku pensiun dan pindah!glenn di cl/brawl menang giliran rank kalah apansi pilih kasih
1,tolong moonton buat perbaikin dalam pemilihan tim yang tidak seimbang
5,grafik bagus update tiap tahun beeeh pokoknya semangat monton
2,Tim ga seimbang
1,Game ini sangat mantap menguji adrenalin saya terima kasih free fraler
2,plis lah moonton kasi tim yg bener tiap hari dikasi alien asli kapan mo imo kalo kaya gini aelah
1,loading nya lama
1,game isinya draksistem semua benerin moonton benerin woi
1,aku main kalah trus ktk menang nyo
5,tolong kalo kasih tim tu sesuai role sedikit ko
1,sampah
1,game sangat 👎👎👎👎👎👎👎👎👎
5,game terbaik
1,ga jelas
5,gamenya sangat family friendly dan jg cocok di main kan bersama keluarga tdak ada toxic SAMA SEKALI dan org nya SANGAT RAMAH SEKALI mungkin untuk kedepan nya moonton bisa memperbaikinya draf pick nya biar bgus lah yaaa
1,game GK jelas kasih tim musuh GK sepantaran
1,moonton ga niat bikin game kasih losetrake Mulu cape aku
1,game lol apaan tim pea semua pake otak lah moonton tim dikasih bot musuh jago game jelek burik gausa main game jelek kalo kasih lostreak boleh lah 1-3 ini dikasih lostreak 8 kali pake otak lah kalau buat game
5,baik
5,Bagus
1,"Saya Sebagai Player solo sangat muak dengan Tim tidak seimbang, Musuh Jago Tim gw Nya Bott Tolong Lah, Buat Rank Rendah, Ya Rendah buat rank tinggi ya tinggi jangan di pertemukan Rank tinggi dengan rank rendah, Masa Saya Rank Honor ketemu Rank Imortal 300 an!!"
5,game bagus
1,game taik
1,kacau sesudah di update pas main 10 detik berenti maju lagi 10 dtk berenti kek ada jeda sampe beres main
1,game kikir
1,lama2 juga abis ratingnya game gk berguna buang2 waktu
1,"hilangkan lah yang drak sistem, saya main kalah muluuu gara gara tim drk sistem , membuat bosen mainnnnn"
1,tolong dong moonton kalo ngasih tim yang beneran dikit udah kalah beberapa kali masih aja di kasih tim yang ga bener kalo ga niat ngasih tim bubarin aj game nya ga ush bikin emosi orang hp rusak.jadinya ini game buat ngerusakin hp+bikin emosi terus kalo ngasih tim yang beneran jangan tim epic semua musuh ada mantan myticnya itu ga adil bubarin aj ini gamenya+hpus dari play store game ga guna cuma buat ngrusak hp+bikin emosi mental ga terkontrol
5,mantap si
5,Timnya mantap bgt jago apa lagi hyper nya sama mid behhh kaya kuah kari nasi padangggg enak banget jago banget asli ga bisa berkata kata terlalu jago plis diamond 5000 🙏🏻🙏🏻
5,game paling bagus sejagat dunia🤭🤭🤭
5,Tambahin fitur Mabar offline (terkoneksi hotspot tanpa jaringan)😁
1,game yg tidak layak untuk di download game yg seharusnya nya menghibur malah membuat emosi naik banyak sekalih keluhan nya tahu sendirilah bagi para player ml dan juga kalo ngasih tim tidak ada yg bener game ini tidak layak untuk di main kan hapus aja dari play store dan app store bikin emosi saja game ini mending main pou aja pokeee
5,game goblok
5,Dani 😃😃😃😁😁😁😘😘😘😘❤️❤️♥️♥️♥️💝💝💝💝💝♥️♥️♥️♥️♥️💝💝💝🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰
5,"bisakah kl sudah pilih lan,jangan ada yg bisa milih lagi biar gk rebutan"
1,lostrick mulu.bikin gk betah main MLBB enakan main honor of kings
2,ga nyangka saya monton msa gw kala 7x menang1x respesck
1,MENJADI STRESS GARA GARA INI GAME.
5,bagus mantap
1,"jelek banget apk nya loading nya lama hampir 7 menit gk bisaa ""apalah"
2,game nya seru dn menghibur
4,bagus walaupun bikin naik darah
1,Game perusak mental
1,gua dari pagi main cuma isi nya kalah kalah dan kalah gada senang nya ini game mending hapus aja ga guna tolol
5,mantap
1,"BIKIN AKUN BARU KARNA KENA BANED NTAH KENAPA MALAH DI BIKIN KESEL SAMA SERVER BOT BENDERA NYA BRAZIL, MAEN NYA PADA JAGO2 UDAH GITU DI MONTAGE TERUS SEDANG KAN TIM GUA BOCIL EPEP SEMUA BENERIN LAH SERVER BOT LU MUNTUN, KLO KAYA GITU ADILIN LAH DI TIM GUA JANGAN ADA BOCAH EPEP YANG PAKE MIYA/HANABI, MAKIN KESINI MAKIN GAJELAS AJA"
1,"papi montoon kasih lah gua wins streak yah papi montoon gua udah bar"" malah dapet coklat gimana itu papi montoon"
1,"game tolol, selalu dapet tim ga jelas"
1,"kocak tim kagak pernah seimbang kalah main solo atau duo, urusin player lo kocak developer gk Jalas perbaiki mathmaking luuuu"
3,untuk monton tolong rilisin hero yg keindonesiaan dong monton
1,"sering terjadi pug,lag,drag sitem cok"
1,"gw gatau ya dari HP gw apa bukan, soalnya cuma pas main game ini doang tiba' bug dll, sisanya aman, cape anj game bukan melepas stres malah nambahin stres, udah mah isinya toksik parah cih"
1,idiot ngapain hapus chat habis match gw udh muak sama pemain lu ni
1,buruk banget sinyal main pemai
5,monton sayamau tanya ml saya tidak bisa login cuma masuk ke loding aja bagai mana ya solosi nya tolong saya saya sudacapek ini akun saya yang sholat
1,Woi knp lah padahal aku mau main rank kan aku afk karna aku ada urusan lah kau aku gak afk kredit skor gua kurang aku main bagus kok di repot gak jelas banget kredit skor gua turun gak naik naik kapan aku nak main di rank dan juga kok sering freeesh padahal aku itu masih main ihhh dan juga banyak ngetroll miya nya beben
1,ML jelek
1,"saya baru saja comback ml,tapi bukannya makin bagus ini game malah makin buruk,banyak sistem tambahan yg benar benar bikin orang susah,contohnya yang paling wajib di hapus yaitu perubahan di sistem invalid,saya main dengan orang random tapi orang random itu melakukan pelanggaran afk,yang masalahnya saya ikut di kena hukuman pengurangan kredit scor dan penurunan bintang,kan gak ada akhlak,padahal itu bintang hasil pertandingan yang bener-bener susah,ini malah mudah banget nurunin bintang orang😠"
1,game kikir matchmaking gak adil selalu dapet tim rendah sedangkan tim lawan kuat sampai losestreak 10x
1,permainan yg buruk
1,terlalu susah mau mytic aja susah banget lawak lwak hadeh
2,"sering lag pdhl ping hijau, udh it aj mksi"
2,tolong lah buat jaringannyaa masa setiap ngewar tiba tiba merah Mlu udh sering ganti kartu malah tapi ttp sama ajaa:(
5,Baguss
1,semua pertandingan solo selalu 3 teman tim dark system main seperti bot kill 1 aja gak bisa. game ini sudah Rusak!!!
1,pembagian tim tidak adil. jangan pernah mendownload game ini
5,THE BEST
1,setiap kali mau naik ketemu musuh jago
1,"game konsol tolong ya anjie hapus fitur riport di cl, gua belajar hero konsol"
1,"sering lag, aneh"
1,susah sekali main montong bottt
1,"game beban, lag, dark sistem,"
1,game asuuu
1,"aduh monton seson ini sangat mengecewakan sinyal slalu GK normal pdahal siyl nya bagus kok patah muluk ya heran dah jdi males main lama"""
1,banyak dark sistem jangan dimainin kecuali kesabaran anda sebesar alam semesta
3,sekarang sudah sering bertemu server lain susah komunikasi nya
5,"Game MOBA terkeren,Saya senang bermain game ini semoga kedepannya game ini makin meningkat 😃,mines game ini gak terlalu buruk hanya saja sistem game ny harus di adilin sedikit soal ny saya bermain ketemu tim yg tidak jago, sedangkan musuhnya jago hanya itu saja.💢🌟"
1,kalian pasti taulah kenapa ⭐1
1,mending gausah download ni game
1,gausah di install
1,"game kaga jelas, tolong lah tambahin fitur buat orang yg ngetroll langsung di ban akun nya padahal uda bintang 60+ tapi masi ada aja player yang kaga jelas gua udah first pick suyo jungler eh dia last pick malah pick zilong udah gitu spell nya di ganti retri lagi, hadehh....."
1,"kurang puas, karna mem-ban pengguna script, padahal tidak merugikan orang lain . padahal menggunakan script hanya untuk kebahagiaan diri sendiri yang kurang mampu membeli skin yang cukup mahal karna moonton kikir."
1,game banyak bug game rusak
5,game ini sangat bagus
1,"jelek banget kalo main jaringnya ngelag terus, pdhal udah pake wifi"
1,gajelas fps nya malah turun grafik jadi buriq males main
4,bagus dah itu aja
1,gamee kikir
1,muntun binatang lu yak milihin tim kaya bot sedangkan musuh pro player
3,"mhlai banyak bug, kadang gerak sendiri padahal sinyal bagus terus ijo kadang mau ping merah malah ijo gedeg sendiri ih"
2,game gilaaa musuhnya ngga ngotak ngga sesuai sama ranknya
1,game ngebosenin kalah mulu
1,game lol banyak dark sistem ampas
1,sinyal pull kok gk bisa main ini emang game burik
1,jangan diinstal
5,moonton kasih aku mainan
3,Ini game sangat bagus cuman tolong la jaringan nya ya kan padahal uda pakek paket tetep gak bisa kalo pakek wifi pun gak bisa juga tolong per baiki game nya memang sih uda bagus tapi otulah aku benci nya sama jaringan nya
1,game taik gua di kasih tim lol trus mending ff tim nya baik2
5,good geme
3,"kenapa setiap pemain yang:; DEPAN nama, TENGAH bintang, BELAKANG 4 angka, selalu drak sistem, contoh:; nama*1234"
1,no opinion
1,semakin aneh matching nya
5,"mіᥒ mᥲkᥲsі ᥡᥲᥲᥲ, ᥲᥒgᥱᥣᥲ ᥲᥒᥒᥙᥲᥣᥒᥡᥲ ȷძ 5k һᥱһᥱᥱ ♥︎"
1,Game gajelas
5,aga muak karna dapet tim dark sistem tapi game nya seru kok kalo ketemu tim yg pinter
5,bagus banget
1,"dulu gameny enak,btw gw dah main dari seson 5,skrng anjlok kali nih game,gegara room wangi mereseahkn,monton keamanannya lemah kali,terus klo solo,uhh susah bet,dapat tim dark sistem,sdngkn lawan pro,kerja monton bukn turu woiii!!!bodoh bet!!"
1,"Grafik rendah HD,, tetap aja ngframe Terasa main game HAMA ngerusakkin Hp aja"
1,"NICE MOONTON DI KASIH TIM BODOH TRS CAPE GW LS 9X 6X UDH YAK GAME RUSAK, UDH HONOR AJ MASIH AJ AD DARK SISTEM REPORT AJ KAGAK AD GUNA LGI, JLS JLS TIM NYA GJLS PAS DI REPORT AP SANKSI GK DI KASIH KREDIT SCORE KGK NURUN GAME TOLOL"
1,Padahal team aku posisi menang..tapi MONTON nya tidak mau team aku menang..karena MONTON tau kalo gue punya bintang protecsen 🤣..wkwkwkk game nya tidak adil wkwkwkk🤣.. MONTON nya hidup🤣MONTON kalo kalah nanti nya rugi🤣🤣lebih nyaman kita main Pubg dari pada game yang nggak adil ini😜cukup kasih setengah bintang game ini😜😝
1,"mlbb time goblok"" main Kawit urung sison nganti sison bintange mentok honor 44 main Pindo isine bocah ngetrol Tulung lah MOONTON angger ana bocah ngetrol di sambung na Karo bocah ngetrol. payah isine bocah ngetrol.......!!!!"
1,game ini sangat tidak cocok dimainkan anak anak karna banyak pemain toxic dan juga kalo kalian dah ngerti main nya sebaiknya jangan mending di hapus aja karna kalian menang sering itu cuma modus aja biar kalian ketagihan dan juga bagi player yang awal nya pensi cuma gara gara lihat tiktok gausah liatin videonya itu entar bikin kalian main ml lagi dan juga alasan mereka lakuin itu ya biar dapet cuan dan kita dapat apa dapat hikmah nya aja jd saran saya jangan main game ini KL GK mau otak kaln rsk
1,"game bikin pusing main kasih teman trol , dan lawan jago ¹ ah game ap nih"
5,"sejauh ini bagus2 aja sih, cuma paling kendala di jaringan yang sering jumping"
1,game bikin bodo tak bise menang game sial game tak berfaedah ketemu dari sistem tolol itu aja semoga bisa diperbaiki dan kasih aku menang terus
5,"gems Hero susah membaik., dan pas buat hiburan.,"
1,aneh bgt game ini tiap nge rank mau naik level kynya susaaah bgt ada ajaa macem nya tuh settingan bgt tiap mau naik lavel knpa d kash tim nya suka yg noob ga seimbang ma lawan nyaa .. pokonya aneh .. males jdinya .!!
2,banyak drak sistem
1,tolong perbaiki bug matchmaking dan kasih tim yang waras dikit klo gk di perbaiki lu ya moonton bakal 100% rating ni game buruk liat aja
1,"gameplay ga imbang, apalgi klo mw naik legend atau mythic pasti dikasih tim kya EEKK"
1,"Game rusakk ini jangan di kembangin lagi, banyak dark sistemnya sama suka lag sendiri pas lagi main"
1,ngapa sih ngasih tim kyk gini trus cape saya ini
1,"Jaringan Siput(T. A. I) wifi+data jaringan gk stabil, main gsme lain lancar ms dibawah ping 50, ml jaya pelangi merah kuning hijau"
4,bagus tapi saran saya kurangi dark sistem dan tolong kurangi data yng berat untuk HP yng tidak mendukung
1,game sampah terlalu banyak settingan dark system
4,game ini sangat bagus 👍👍👍👍👍
1,kikir tim dongo
5,Kalau main duo ketemunya sm trio drak sistem
1,alhamdulillah aku do'akan ya toon semoga bintang mu sampek 1 wkwkw. teruslah buat orang yang bermain game mu penuh emosi. kasih kalah terus jangn ada menang ok toon i love you moonton
1,"gmna monton kalo ngasih tim tu yng jelas lah ini kadang gak jelas, mending main super sus kayak gini"
5,moonton hero yg ada di mobile legenda adventure masukin juga donk ke mlbb
1,"MALAS LAH!!! ISINYA ORANG"" DUNGU SEMUA..."
1,ga guna banget ngasih tim gt bngt kaya ga ikhlas pengen nya kita kalah trs bikin stress ini moontoon stress emng
5,bagus dan update tanya sangat bagus saya suka karna bersangkutan dengan Naruto dan kalo bisa sedikit bug nya di benerrin
1,"masak pas saya tes jaringan bagus pas di game ngelek, lebih baik kalian Janggan donlowt apk ini gak jelas bgt pokoknya kalo gak niat bikin game kagak ush bikin, di tes brawal bagus pas main jaringan hijau gak bisa gerak geme Laen"
1,game buriq bocil fomo alay
5,monton kok pas saya login ngestak di tutorial ada apa ya bantu jawab🙏🙏
1,"Pliss lahh woii, kalo solo yg bener dikit ngasih tim, Game nggak jelass, bukan jadi ngehibur, malah bikin sakit hati sama ni game"
